,0,1,Population_name,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
190,HG00404,HG00404,ASN,0.0222251,0.0622738,-0.00111121,0.0155882,0.0075523,-0.00146475,0.00186339,0.00894026,-0.00785801,0.0123066,0.000616716,0.00225502,0.00504219,0.00768742,-0.00369181,-0.00409735,0.00453579,0.000133041,-0.00275235,-0.00406863
191,HG00406,HG00406,ASN,0.0215405,0.0615612,-0.00372092,0.00927286,-0.000765236,-0.00290818,0.00052243,0.00244565,-0.000800397,-0.00567055,0.00399148,0.0023307,0.000606807,0.00512804,0.0028198,0.00173987,0.00156397,-0.00776552,0.00161527,0.00207576
192,HG00407,HG00407,ASN,0.0215541,0.0608211,-0.00263941,0.0167455,0.00229048,0.00410776,0.000249793,0.00957474,-0.00356876,0.0027901,0.00370916,0.00468114,-0.00407542,0.00865043,-0.00288324,-0.00159949,0.000632764,-0.000209374,0.00221412,0.00361883
193,HG00445,HG00445,ASN,0.0218246,0.0601316,-0.00573181,0.00669163,0.00334847,-0.00540169,0.00620146,0.0053401,-0.00378924,0.00210589,-0.000140946,0.00297829,0.000792211,0.00674245,0.00221249,-0.0062393,0.007989,-0.00593915,-0.00028188,-0.00802933
194,HG00446,HG00446,ASN,0.0227834,0.0610617,-0.00289748,0.0137839,0.00251079,-0.00479265,-0.00224113,-0.000183871,-0.0100699,0.00636276,0.0109822,0.00175965,-0.000264985,0.00582986,0.00118341,-0.00423761,0.0033616,0.00554228,0.00724073,-0.00547595
195,HG00452,HG00452,ASN,0.021555,0.0606031,-0.00244683,0.0155446,0.00457837,-0.00446073,0.00150565,0.0053744,0.00463114,0.00179143,0.00714101,0.0040342,0.00548524,0.00496044,-0.00101943,-0.00938252,0.00333051,0.00447301,0.00971335,-0.00877424
196,HG00457,HG00457,ASN,0.0216246,0.0610497,-0.00358864,0.0182353,0.00493238,0.00648574,3.10694e-05,-0.00193738,-0.00563321,0.000855888,0.00392375,-0.00174302,0.00359694,0.00622488,-0.00418009,-0.00292088,0.00873807,-0.0101915,0.00451824,-0.00222235
197,HG00553,HG00553,AMR,0.0010054,-0.0132448,-0.037799,-0.0742832,-0.00411452,-0.0115544,-0.00588606,-0.00053974,0.0119579,-0.00240983,-0.00517489,0.0032231,0.00583163,7.66313e-05,-0.0011785,-0.000624156,-0.000669812,0.00618562,-0.00811915,-0.0067146
198,HG00554,HG00554,AMR,0.0105886,-0.0201526,-0.03986,-0.0467215,-0.00968924,-0.00426928,0.00900611,-0.00482314,0.00939336,-0.000774928,0.00114133,-0.00746519,0.00270169,-0.00610405,-0.00429846,-0.000501216,-0.00194232,0.00347463,0.00040445,0.00045534
199,HG00559,HG00559,ASN,0.0220272,0.0610073,0.000160342,0.0119865,0.00444655,0.000730183,-0.00172868,0.000837267,0.00489441,-0.00671841,0.000360976,-0.00439852,0.000355647,0.00181037,-0.000259009,-0.000806317,0.00489697,-0.00152344,0.0025901,-0.00188191
200,HG00560,HG00560,ASN,0.0219939,0.0624451,-0.00277818,0.0120638,0.00200062,0.0014186,0.00513682,0.000233305,-0.00241417,0.000774211,0.00645068,-0.00701876,0.000425183,0.0103749,-0.00273507,-0.00909954,-0.00227504,0.000537367,0.00389438,0.00183171
201,HG00565,HG00565,ASN,0.0223319,0.0618944,-0.00289326,0.0161264,0.00659794,-0.000474225,-0.00440546,0.00392596,-0.00540257,0.00190827,0.00227595,0.00788421,0.00689045,0.00840191,0.00179838,-0.00574513,0.00581258,-0.0020152,0.00278254,0.0016942
202,HG00566,HG00566,ASN,0.0223845,0.0619776,0.00101801,0.0214209,0.000991795,0.00387312,0.0118018,0.00682871,-0.00041856,-0.00321484,-0.00169139,0.00188559,0.00279838,0.00668701,-0.00559488,-0.000325976,0.00160666,-0.00282948,0.00110341,-0.00183503
203,HG00577,HG00577,ASN,0.0221738,0.0617769,-0.00466213,0.0197508,0.00667591,-0.00327132,0.00261717,0.00572782,-0.00417294,0.00921024,0.00496622,0.00235539,0.00515659,0.00626947,-0.00694274,-0.00232705,0.00829799,-0.00306709,0.0026154,0.00773458
204,HG00578,HG00578,ASN,0.0221804,0.0625552,-0.00218847,0.02032,0.00204095,-0.00261802,0.00797556,0.0158284,-0.000400343,0.00484956,0.000192656,0.000188749,0.0176729,0.00771,-0.0119842,-0.00558639,0.00379261,-0.0123141,0.00341036,-0.00345641
205,HG00592,HG00592,ASN,0.0221359,0.0602738,-0.00294855,0.00632484,0.00472477,-0.00515698,-0.0018205,0.00633307,-0.00588458,-0.00274962,-0.000800053,0.00412518,0.00251504,0.00515336,0.000651108,-0.00555375,-0.00388194,-0.00179639,0.00573025,-0.000335143
206,HG00593,HG00593,ASN,0.0225249,0.0624833,0.00262974,0.0145221,-0.000471533,-0.000285568,0.00120517,0.00749231,-0.00714065,0.00502181,0.00517111,-0.00140568,-0.00288021,0.00699899,-0.00464037,-0.000717618,-0.00197801,-0.000142998,0.0032783,-0.00184013
207,HG00596,HG00596,ASN,0.0225325,0.063254,-0.00403009,0.0152092,0.00179826,-0.00123996,0.0054494,0.00731524,-0.00906871,9.75505e-05,-0.00205071,0.000431374,0.00287258,0.00746375,-0.00559758,-0.00750289,0.0111979,-0.00271947,0.000299764,0.00189391
208,HG00610,HG00610,ASN,0.0222283,0.0616753,-0.00406707,0.0129598,-0.000295887,0.00214455,-0.00416614,0.00275321,0.00107486,0.00178842,0.00259472,-0.00153821,0.00335861,0.00458629,0.000650212,-0.00814029,0.0037177,-0.00103809,0.000442456,-0.00323144
209,HG00611,HG00611,ASN,0.0225344,0.0626698,-0.00447482,0.01129,0.00701132,-0.00282842,0.00146476,0.00548762,-0.00301228,0.00329971,0.00212841,-0.00241381,-0.000679554,0.00366855,-0.000831902,-0.00249196,-0.0013945,0.00577956,0.00770084,-0.00127907
210,HG00625,HG00625,ASN,0.0222046,0.0607566,-0.00264651,0.0170989,0.00533774,0.000286598,-0.00322092,0.00613975,0.00173021,0.00260683,0.00115835,0.00249543,-0.00179792,0.00976972,-0.00779089,-0.00450809,0.00405863,-0.0066496,-0.000833206,-0.00832671
211,HG00626,HG00626,ASN,0.0224857,0.0634849,-0.00309037,0.0202127,0.00260606,-0.00376526,0.0070455,-0.00189372,-0.003988,0.0035308,-0.00375086,0.00406252,-0.000418249,0.00134898,-0.00543252,-0.00807049,0.00331246,0.00287074,-2.64273e-05,-0.0053445
212,HG00628,HG00628,ASN,0.0216563,0.060972,-0.00451558,0.0124336,0.00238288,-0.000414282,0.000919978,0.00268019,-0.00758623,-0.000218967,0.00660025,0.00161419,0.00335449,-0.00255586,-0.00403007,-0.00653449,0.00221913,-0.00432878,0.00531693,-0.00601797
213,HG00629,HG00629,ASN,0.0220318,0.0615287,-0.0011142,0.0124829,-0.00203972,0.00386586,0.000344154,-0.000634607,-0.00204026,0.0108619,-0.00122783,0.00384422,0.00351449,0.00232122,-0.00469927,0.000599889,-0.00382649,-0.0019687,0.00157983,-0.00107801
214,HG00634,HG00634,ASN,0.0217891,0.0615581,-0.00225091,0.0178988,0.000198112,-0.0021004,0.000150624,0.0104726,-0.00692416,0.000683496,0.00265394,-0.000360638,0.00439976,0.00521044,-0.00345526,1.59018e-05,0.00549332,-0.00484847,-0.000305778,0.000852643
215,HG00635,HG00635,ASN,0.0222729,0.0618556,-0.00142182,0.0230756,0.00338818,-0.00201956,0.0058987,0.0140031,-0.00220957,0.00206295,0.00199426,0.00592671,0.0168439,0.00555675,-0.00782475,-0.00452252,0.00626839,-0.0101801,0.00289919,-0.00574896
216,HG00637,HG00637,AMR,0.00438102,-0.0159136,-0.0257786,-0.0476697,-0.00828225,0.00449337,0.00769603,-0.000585336,0.0106058,0.00735581,0.00497519,-0.00532203,0.000517228,0.00579204,0.00637744,-0.00111273,-0.00490866,0.00391845,-0.000928028,-0.00476754
217,HG00638,HG00638,AMR,0.00223731,-0.0155087,-0.0221887,-0.0717089,-0.00441903,-0.00958872,0.000765858,-0.00740325,0.00949613,0.00905736,0.00891511,-0.0147858,0.00513027,-0.00366682,0.00982003,0.000469737,0.000802577,0.00415927,-0.000698318,0.00561314
218,HG00640,HG00640,AMR,0.0105609,-0.0196741,-0.0339354,-0.0453001,0.00242706,0.00126181,0.00766322,0.0104352,0.00725132,-0.0016288,0.0100471,-0.00342142,0.00609731,0.000324421,0.00671077,-0.00646134,-0.000534947,-0.00353006,0.0102478,-0.002224
219,NA06984,NA06984,OWN,0.0199509,-0.0307525,0.0328754,0.017538,-0.0214935,-0.201261,0.0606471,0.16379,0.0545601,-0.0471469,-0.122847,0.107623,-0.182419,0.0547284,0.158173,0.0994536,0.0964103,-0.0454081,-0.0552089,-0.0808827
220,NA06985,NA06985,OWN,0.0210328,-0.0310293,0.00296124,-0.01488,-0.0245261,-0.0185147,-0.0239656,0.00321048,-0.0572635,0.0374655,0.0203351,-0.0420623,-0.0429715,-0.0114141,-0.0179067,-0.0466429,-0.0209547,-0.0248089,-0.0299547,0.0676231
221,NA06986,NA06986,OWN,0.0191419,-0.0308648,0.0632838,0.070935,-0.0356955,0.0751078,0.0917765,-0.122752,0.228121,0.119213,0.146053,-0.0488926,0.0188396,0.0352869,0.0735568,0.0335669,-0.188194,-0.030152,-0.151571,0.0928238
222,NA06989,NA06989,OWN,0.0193721,-0.0300052,0.0604833,0.0202689,0.338692,0.01896,0.071247,0.00318442,-0.111469,-0.0726189,-0.0315369,-0.0105026,0.0386349,-0.0128611,0.0745059,0.0383164,-0.0594904,0.0138795,0.0449208,0.120449
223,NA06994,NA06994,OWN,0.0201576,-0.0302702,0.0308524,0.0175992,-0.0959324,0.0820299,-0.0604501,0.0668727,-0.0275001,0.00530126,-0.00787769,0.102764,0.138893,0.0551467,-0.0893292,0.0822043,-0.0218464,-0.00447756,0.0324761,-0.0608336
224,NA07000,NA07000,OWN,0.0207247,-0.0299174,0.0369998,-0.00786655,-0.0392559,0.0480881,0.0290799,0.0601895,-0.0238214,-0.0431732,0.00254312,-0.0779743,0.0521115,0.0234986,-0.190975,0.0370797,0.0737774,0.0231589,0.055424,0.0975489
225,NA07037,NA07037,OWN,0.0191497,-0.0310703,-0.00331378,0.0506151,-0.157275,-0.0241189,0.0877903,-0.0508735,-0.047494,-0.0657092,0.179487,0.0281707,-0.0198053,-0.00746862,0.0138793,0.0253935,-0.0226555,0.131237,-0.0251443,0.00669177
226,NA07048,NA07048,EUR,0.0187616,-0.030278,0.0158933,0.011804,0.000551465,-0.00110818,-0.0142212,-0.0121041,0.0104942,-0.00674656,-0.00984427,0.0145327,-0.00407968,-0.00445834,0.000772647,-0.0249122,-0.0205701,-0.00974027,0.00667859,0.00309872
227,NA07051,NA07051,OWN,0.0205358,-0.0314211,0.066124,0.00428482,0.0182172,0.152055,0.0938015,0.115469,0.0508717,0.000110771,-0.00199371,0.109739,-0.159194,0.0531137,-0.0785439,-0.141305,0.120496,-0.0799822,0.194631,0.047373
228,NA07056,NA07056,OWN,0.019601,-0.030933,0.0323439,0.0268795,0.0251495,-0.0878162,-0.182186,0.06367,0.202656,-0.0575726,0.0087206,-0.085748,-0.0131005,-0.0852771,-0.0986097,-0.0364706,0.118364,0.158872,-0.0158813,0.14595
229,NA07346,NA07346,OWN,0.0208541,-0.0307742,0.0650032,0.0140734,-0.0530199,-0.135356,0.140956,0.149112,-0.0525351,0.0467929,-0.0315433,-0.0125996,-0.146249,0.0210783,0.0183862,0.0259687,0.132676,-0.0500821,-0.0934139,-0.0959468
230,NA07347,NA07347,OWN,0.0196753,-0.0315848,0.002008,-0.00513889,0.0649516,0.0259967,-0.0706604,-0.0777937,-0.0296653,-0.01793,0.206531,0.0278256,0.0185177,0.0172987,0.0023302,0.15904,0.0290669,-0.0117531,0.0599289,0.0489582
231,NA07357,NA07357,OWN,0.0197216,-0.0308005,-0.00892536,0.0130343,0.0680406,0.0687117,-0.0282769,0.0372771,-0.135142,0.0193675,-0.154682,-0.0449557,0.0769869,0.10849,0.0193206,0.025109,-0.02344,0.13861,-0.0607864,-0.0859828
232,NA10847,NA10847,EUR,0.0191885,-0.031789,0.0256732,0.0199787,0.00681141,0.0174274,0.0015034,-0.0101859,0.00217956,-0.000192392,-0.0396283,-0.0137988,-0.0140005,0.0021227,-0.0204035,0.00897693,0.00967928,0.0175456,-0.00507958,0.0250284
233,NA10851,NA10851,EUR,0.0201693,-0.0312191,0.0407316,0.0147613,0.0237695,0.00110192,-0.0101913,-0.00178119,0.0246863,0.0101528,-0.0437333,0.00346906,0.0161365,0.0134311,0.00989534,0.00277354,-0.00832766,0.0185387,0.0100233,-0.00246147
234,NA11829,NA11829,OWN,0.0202628,-0.0306217,0.104412,0.0137733,0.0134258,0.0846178,0.0400241,0.0497514,0.132948,0.0182682,0.105499,-0.0432857,-0.0694764,-0.0674261,0.116618,0.0284083,-0.0636398,-0.0203336,-0.00588108,-0.0228298
235,NA11830,NA11830,OWN,0.0200198,-0.0302429,0.0292649,0.0179894,0.0164678,0.01879,-0.0511899,0.123189,-0.0463046,-0.00259288,0.0908157,0.103465,-0.0943216,-0.139443,-0.0927428,0.0087259,-0.129489,0.0874071,-0.0261857,-0.156815
236,NA11831,NA11831,OWN,0.0195099,-0.0310993,-0.00131738,0.0431273,0.0444034,0.0467325,-0.0879554,0.0705508,0.13802,0.0663706,-0.124136,-0.126965,-0.071829,0.166808,-0.0824805,0.086073,-0.135295,-0.0506497,0.0333156,-0.0243553
237,NA11832,NA11832,OWN,0.0198577,-0.0309577,-0.0216256,0.0461633,-0.0209797,0.00830994,-0.0130085,-0.0345483,0.00390891,0.0923708,0.0216081,0.114655,0.0703034,-0.0450932,-0.00261738,-0.022774,0.0857191,0.0539225,-0.0743786,0.000625813
238,NA11840,NA11840,OWN,0.0196254,-0.0294009,0.05251,-0.0294764,0.0165068,-0.0528902,-0.00198134,-0.0115407,0.0399793,-0.0191273,-0.142634,0.145755,-0.0160086,-0.127965,-0.0820505,-0.0366728,0.029497,-0.0961848,-0.068614,0.162958
239,NA11843,NA11843,OWN,0.0197083,-0.0314392,0.0111434,0.0367787,0.0116313,-0.228951,0.113354,-0.0794549,0.0335174,-0.0194399,0.0220963,-0.00862082,0.0649867,0.0536687,-0.0325796,-0.0918285,0.0194075,0.103411,0.116633,-0.159402
240,NA11881,NA11881,OWN,0.0198105,-0.0302286,0.0235233,0.0320737,-0.0252822,-0.0723732,-0.0526318,0.0561106,-0.133172,0.0291397,0.112413,-0.0693216,0.0715723,-0.0933017,0.00851187,0.00937672,-0.00243455,0.0418046,-0.0666263,0.0022575
241,NA11892,NA11892,OWN,0.0193161,-0.0303193,0.0104836,-0.0127966,-0.00940925,-0.0262533,-0.117322,-0.0372618,-0.183887,-0.051264,0.0744324,0.0559649,-0.0420593,0.0269946,-0.017723,-0.14388,0.00308319,-0.0396282,-0.0773457,-0.0713731
242,NA11893,NA11893,OWN,0.0204574,-0.0309557,0.0248451,0.00424533,0.13678,0.0137439,0.0351446,-0.0115208,-0.0678802,0.0246562,-0.0185741,-0.0861064,-0.053024,-0.0880165,0.0189724,-0.00707734,-0.0698822,-0.125351,0.0643664,0.00764178
243,NA11894,NA11894,OWN,0.0193712,-0.0311374,0.022749,0.02997,-0.00446329,-0.108345,0.0167111,-0.0776909,0.0137464,0.0908037,-0.120977,0.077965,0.0957592,0.131639,0.0618974,0.164423,0.0747218,0.0513459,-0.0015962,-0.0713132
244,NA11918,NA11918,OWN,0.0201043,-0.0303588,0.0374956,-0.000422119,0.0630197,0.057593,-0.0783027,0.131278,0.073014,-0.0488748,0.0654953,-0.0849857,-0.150225,0.0191813,0.00228269,0.0794773,0.00386727,0.137888,0.00827977,0.0695634
245,NA11919,NA11919,OWN,0.0192643,-0.0310288,0.0199048,-0.0122974,0.0108341,0.0832184,-0.0504265,0.0113726,-0.0194049,0.150881,-0.117073,-0.137514,0.0277212,-0.126416,0.108074,-0.146399,0.0911372,-0.00462272,-0.0797414,-0.0747085
246,NA11920,NA11920,OWN,0.0200659,-0.031308,0.0300904,0.041676,-0.132561,0.0670217,0.0299328,0.0246811,0.113776,-0.109944,-0.123103,-0.00969292,0.129116,-0.115836,0.0044444,0.0519731,-0.0181917,-0.0210773,0.0651927,0.0170733
247,NA11930,NA11930,OWN,0.018851,-0.030877,-0.00158476,0.00972109,0.0162251,-0.0712325,-0.0377349,-0.0309193,-0.0486323,0.07941,0.0363623,-0.0465899,-0.0400875,0.0637015,0.00933598,0.171055,-0.111731,0.0880647,0.0307014,0.0240049
248,NA11931,NA11931,OWN,0.019768,-0.0315487,0.0295551,0.0248009,-0.0131321,0.00642199,-0.104951,-0.102086,-0.00591728,0.00635886,0.0766613,-0.0291134,-0.0012494,0.0351957,-0.0605414,-0.0214786,0.00433281,0.0298065,-0.00173244,-0.0170004
249,NA11932,NA11932,EUR,0.0190062,-0.0312932,-0.00496734,0.00677804,0.0131738,0.00572131,0.00590029,0.0292775,0.0162964,0.0109796,0.0029808,0.0457721,0.028042,0.00497531,0.0226854,-0.0360733,-0.0111932,0.00403607,-0.000916622,0.0086161
250,NA11933,NA11933,EUR,0.019101,-0.0308425,-0.0022914,0.00577133,0.00155753,0.00492007,-0.00908459,-0.0192372,0.00153807,0.00390848,0.0191103,-0.00960841,0.00478487,0.000487903,-0.00644877,-0.00510851,-0.00375324,0.00766317,0.0100216,0.00205523
251,NA11992,NA11992,OWN,0.0193552,-0.0311238,-0.00559578,-0.0018448,0.0503566,0.0306722,-0.116741,0.031851,0.0338825,-0.0811287,0.0270399,0.0729227,0.186176,0.264241,0.0997534,-0.0116853,0.0873409,-0.144516,0.0784672,-0.0220275
252,NA11993,NA11993,OWN,0.0188369,-0.0307347,0.0250402,0.0102416,0.0931504,0.0485989,-0.0307473,-0.115648,0.0056911,0.0126254,-0.132709,-0.103684,-0.124627,-0.0698402,-0.0239532,0.111498,0.00522888,-0.0554109,0.0891871,-0.0873897
253,NA11994,NA11994,OWN,0.0199723,-0.0303557,0.0248442,0.0235538,-0.0854072,0.0122096,0.304697,-0.0210994,-0.0445856,-0.321996,-0.0457731,-0.121455,0.0405837,0.0533872,0.0546955,-0.0889447,-0.104887,0.0467058,-0.0519576,0.0160136
254,NA11995,NA11995,OWN,0.0199164,-0.0323382,0.0256936,0.0383697,-0.123691,-0.0331169,-0.0131646,0.0336271,-0.0925363,0.0973643,-0.0273878,0.0161929,0.070163,-0.091199,0.0547239,0.0103227,0.0439044,0.0740736,0.0880319,-0.070343
255,NA12003,NA12003,OWN,0.0199326,-0.0291495,0.0930915,0.0303757,0.0334709,-0.116294,0.0668125,0.0580219,-0.0727263,0.0995643,-0.0444373,0.0604404,0.0705695,-0.0143004,-0.164388,-0.00301335,-0.253749,-0.215162,-0.0246174,0.0972898
256,NA12004,NA12004,EUR,0.0194552,-0.0298229,-0.00270733,0.013574,-0.00989355,-0.00217279,0.00295508,-0.0022153,0.00341516,0.00356671,0.00076733,0.0034242,0.00105512,-0.00322801,0.00361408,-0.00712215,0.00835204,-0.00221992,0.00543588,-0.00502522
257,NA12005,NA12005,OWN,0.0217998,-0.0320724,0.030675,0.0218023,-0.052832,-0.00918734,-0.00751719,-0.00722495,-0.0251558,-0.0310735,0.00954135,-0.0264552,-0.0248542,-0.0222713,-0.0390749,0.0560779,-0.00991371,0.019759,0.0332412,0.0655337
258,NA12006,NA12006,OWN,0.020152,-0.0313953,0.039351,-0.00862258,-0.018813,-0.000157637,-0.0607406,-0.0230478,0.00636605,-0.135349,0.0349654,0.0496633,0.022676,-0.00684086,-0.0408999,-0.027652,0.0105217,0.0119264,0.0113221,-0.0671616
259,NA12043,NA12043,OWN,0.0208519,-0.0311398,0.0120053,0.00578013,-0.0319582,-0.0359462,-0.0976475,-0.0970146,-0.0645991,0.023851,-0.0471626,-0.0451381,-0.013475,0.0365303,-0.0218596,-0.0690517,-0.0991644,-0.00151962,-0.172309,0.0338347
260,NA12044,NA12044,OWN,0.0197104,-0.0314451,0.0298829,0.0354305,-0.0601669,0.0730401,9.18139e-05,-0.00176234,-0.0195507,0.00280439,-0.0674657,0.0365919,0.102096,0.00490037,0.181878,-0.0586611,0.0810054,0.0253173,-0.0285598,0.0725193
261,NA12045,NA12045,EUR,0.0195313,-0.0300566,0.00591948,0.000881394,-0.0237651,0.00627316,-0.000201994,-0.0175222,0.000547904,-0.00921834,-0.00748119,-0.00799509,-0.0119696,0.0201907,0.00238935,0.00514044,0.00710141,0.0199171,-0.00105079,0.00516638
262,NA12046,NA12046,EUR,0.0202941,-0.0298711,0.0138391,0.00842139,-0.0213009,0.00586666,0.00222,-0.0212879,-0.00768243,-0.00677312,-0.0139466,0.00185023,-0.0169969,0.00908233,0.012732,-0.000910057,0.00564509,0.0162358,-0.0150271,0.00953104
263,NA12058,NA12058,EUR,0.019927,-0.0310618,0.0127732,0.00496554,0.00558109,0.00117417,-0.00945386,0.0018229,0.00768359,0.00437376,0.00751783,-0.0130159,-0.00838777,0.00565316,-0.0175879,-0.00737375,-0.00311241,0.0085505,0.011209,0.00549544
264,NA12144,NA12144,OWN,0.0197181,-0.0309549,-0.0475422,0.013409,0.0739589,0.0264642,0.0247298,0.0847964,-0.153303,-0.00703062,0.0199464,-0.05422,-0.0886938,-0.0849983,-0.0394748,-0.0119102,-0.0448085,-0.0277776,-0.0965447,-0.0108129
265,NA12154,NA12154,OWN,0.0204447,-0.0302304,0.0496692,0.0243882,0.0549158,0.0181753,-0.0135072,0.0627379,-0.0175092,0.19529,-0.0165813,-0.0653753,0.0864511,0.0331025,0.0507178,-0.0145927,0.0286146,0.22093,0.0450404,0.0386386
266,NA12155,NA12155,OWN,0.0196029,-0.0309532,0.0546763,-0.00623267,0.334677,0.0377045,0.0900485,-0.0266033,-0.103084,-0.0783961,0.0570116,-0.023751,0.0870876,-0.088894,0.133912,0.0652307,0.0400732,0.0487811,0.0283536,-0.0501022
267,NA12156,NA12156,OWN,0.0193629,-0.0303457,0.0420706,0.0290034,-0.0183877,-0.0190167,0.0576694,-0.0437273,0.0563973,-0.000790048,-0.036018,-0.0244662,-0.0511439,-0.0460423,0.0369892,0.118599,-0.00907495,0.0334368,0.0273251,-0.0997719
268,NA12249,NA12249,OWN,0.0211631,-0.0301547,0.0853589,-0.0120895,0.0273124,0.0362891,0.0572231,-0.0482532,0.0669335,-0.0198215,0.128176,-0.0245043,0.0136469,0.0254877,-0.0529331,0.0296739,0.172172,-0.0841971,0.0303858,-0.0222091
269,NA12272,NA12272,OWN,0.02025,-0.0312736,0.000502198,0.0412704,-0.0215698,-0.0131365,-0.00545577,-0.0868825,0.100535,-0.063273,-0.00170278,-0.0322279,0.0840867,-0.150993,-0.0342361,0.0125236,0.0240685,-0.00922002,0.0915517,-0.0294679
270,NA12273,NA12273,OWN,0.0194595,-0.0314928,-0.0272723,0.00609038,0.0728116,-0.0511242,0.0544229,0.0247686,-0.0298126,-0.00174084,0.0721714,0.0981806,-0.0472414,0.0203749,-0.0213736,0.0266928,0.0370685,-0.0317661,-0.0123368,0.00741536
271,NA12275,NA12275,OWN,0.0195137,-0.0309273,0.0233624,0.00498186,-0.0261623,0.0641099,0.0622767,-0.0721837,-0.03223,0.0451019,-0.0107364,-0.132254,-0.00637006,0.18003,-0.132265,-0.0171133,-0.0377047,-0.0185565,-0.00432327,0.0130716
272,NA12287,NA12287,OWN,0.0194996,-0.0310673,-0.00780604,0.0213846,0.0421255,-0.00414425,0.0312194,0.0854958,0.0317416,0.00689515,-0.0256233,0.00205838,0.100029,0.0768393,-0.157512,0.0112688,0.0294803,-0.0553835,0.033964,-0.039565
273,NA12340,NA12340,OWN,0.0199948,-0.0312872,0.0216009,0.0102655,-0.0498538,-0.0129555,-0.0124593,0.0324055,-0.120603,-0.0445495,0.152072,0.0190363,0.0970129,-0.00474099,0.032782,0.0578889,-0.0410948,-0.0738368,0.0140055,-0.0888416
274,NA12341,NA12341,OWN,0.0190019,-0.0311361,0.0249812,0.00268729,-0.058254,0.0657731,-0.0403735,0.0552041,-0.0661622,-0.026224,-0.0438056,-0.140425,-0.027223,0.0224348,0.132908,0.124146,0.0464273,-0.0448276,0.0881017,0.148706
275,NA12342,NA12342,EUR,0.0204474,-0.0310948,0.0144295,0.0193965,0.00766655,0.0141706,-0.00253747,-0.00736287,0.00772542,0.0112845,0.00410427,0.000577497,0.00824208,-0.00240357,-0.0164286,-0.0128535,-0.00417476,0.0167385,0.00119897,-0.00557253
276,NA12347,NA12347,OWN,0.0199701,-0.0302189,0.0817476,0.0277296,-0.00644854,-0.227692,-0.0527463,-0.0673594,0.0828559,0.0726695,-0.0247498,0.0623647,-0.0164256,-0.0895493,0.048496,-0.0425797,-0.133216,0.046244,0.130066,-0.0493847
277,NA12348,NA12348,OWN,0.0197092,-0.0300684,0.0125024,-0.00235651,0.0335639,0.0894897,0.0247961,-0.158215,-0.0395089,0.0602683,-0.113661,0.0570183,-0.146764,0.0936352,-0.0901331,-0.105233,-0.014969,0.0644791,-0.103035,0.00652042
278,NA12383,NA12383,OWN,0.0197076,-0.0314084,-0.0417397,0.0105422,0.0762719,-0.025196,0.0301719,0.148362,0.043236,0.0577087,-0.00260297,0.205409,0.133585,0.0594378,0.0734687,-0.147771,-0.0691787,-0.00360338,-0.00597119,0.073092
279,NA12399,NA12399,OWN,0.0193937,-0.0309536,0.0268808,0.032856,0.000643029,0.111681,-0.142668,-0.0143005,0.0418242,-0.109966,-0.102503,0.06988,-0.0786414,-0.0579335,0.185188,-0.117119,-0.0645964,-0.124715,0.113882,0.00451803
280,NA12400,NA12400,OWN,0.020192,-0.0312332,-0.00313273,0.0144739,-0.111025,0.0561416,0.096406,0.15671,-0.00863041,-0.103463,-0.156158,0.0698073,0.0251394,-0.0369971,-0.0185931,0.172727,-0.0695911,0.0687619,0.0174385,-0.0409046
281,NA12413,NA12413,OWN,0.0196606,-0.0304367,-0.031858,0.0198498,-0.057354,0.0216002,0.0417328,-0.00746834,-0.0563672,0.133503,-0.0179717,-0.0226073,-0.0287411,-0.0166361,0.016013,0.147335,0.0785135,-0.131575,-0.113332,-0.028868
282,NA12414,NA12414,EUR,0.0200334,-0.0307168,0.0159503,0.000670923,-0.00923138,0.0108439,-0.011477,-0.00893865,-0.0049315,0.0005733,0.00100573,0.00270598,0.0025453,0.00531173,-0.00620324,4.14965e-05,-0.00115015,-0.00882669,0.000521861,-0.00278538
283,NA12489,NA12489,OWN,0.0196775,-0.0310153,0.0153382,0.0412884,0.0289097,0.0691877,-0.0306108,-0.0634994,0.0581777,-0.150812,-0.00670296,0.179418,-0.0979474,0.0208618,-0.025844,0.0649593,-0.195691,0.153624,-0.039548,-0.0199335
284,NA12546,NA12546,OWN,0.01911,-0.0306444,0.0152038,0.0178764,0.0718704,-0.0988144,0.0157538,-0.0422308,0.0214272,-0.0318777,-0.110698,0.0669252,-0.0360376,0.0402285,-0.101533,-0.0315332,0.111948,0.177637,-0.0495926,0.153433
285,NA12716,NA12716,EUR,0.0202227,-0.0317937,0.0104026,0.00164701,0.0149342,0.000800582,-0.00336056,-0.0118654,-0.0147486,0.0230536,0.00107144,-0.0060503,0.0082897,0.00280383,-0.0149158,0.00986418,0.00522473,0.0121192,-0.00905662,0.0133688
286,NA12717,NA12717,EUR,0.0193556,-0.0304013,0.010294,0.00557549,0.0169834,-0.00389216,-0.013443,-0.00644583,-0.0139457,0.0206727,0.00493852,0.00452636,0.00965624,0.00356064,0.00111039,-0.00123938,0.0148577,0.0286652,-0.011297,0.00528905
287,NA12718,NA12718,EUR,0.0195059,-0.0308778,0.00449345,-0.0039781,0.00103693,0.00608225,-0.00124202,-0.00559711,0.00857618,0.00919067,0.0110536,-0.0101124,0.00661504,-0.00281474,-0.00825029,0.00238789,-0.00335013,-0.00356391,-0.00200024,0.0220623
